profile_id,total_trades,winning_trades,losing_trades,total_pnl,max_drawdown,max_drawdown_pct,sharpe_ratio,profit_factor,win_rate,avg_win,avg_loss,avg_rr,max_consecutive_losses,total_days,trades_per_day,starting_equity,ending_equity,window,window_range,tournament_score
omni_breakout|equity_curve|hybrid_retest_volume_spread|no_pyramid|time_based|day_of_week|US100.cash,21,12,9,2110.9867399999994,534.4000000000087,0.005325616132347147,5.280691772158372,2.478706910526935,0.5714285714285714,294.88136916666633,158.62107666666626,1.8590301828952014,3,350,0.06,100000.0,102110.98674000001,1y,2025-09-09_to_2026-09-09,2.5308273004447224
omni_breakout|fixed_low|volume_spike_gate|risk_free_runner|atr_dynamic_trail|day_of_week|US100.cash,409,188,221,296486.0378653591,8802.283831072156,0.024012287309242403,4.798786668389906,2.579308971896176,0.45965770171149145,2575.6251866185617,849.4637883209526,3.0320600148353987,11,980,0.4173469387755102,100000.0,396486.03786535934,2.5y,2024-01-01_to_2026-09-09,2.415483340039037
omni_breakout|fixed_low|volume_spike_gate|no_pyramid|atr_dynamic_trail|day_of_week|US100.cash,409,188,221,296486.0378653591,8802.283831072156,0.024012287309242403,4.798786668389906,2.579308971896176,0.45965770171149145,2575.6251866185617,849.4637883209526,3.0320600148353987,11,980,0.4173469387755102,100000.0,396486.03786535934,2.5y,2024-01-01_to_2026-09-09,2.415483340039037
omni_breakout|fixed_low|volume_spike_gate|momentum_confirmed|atr_dynamic_trail|day_of_week|US100.cash,409,188,221,296486.0378653591,8802.283831072156,0.024012287309242403,4.798786668389906,2.579308971896176,0.45965770171149145,2575.6251866185617,849.4637883209526,3.0320600148353987,11,980,0.4173469387755102,100000.0,396486.03786535934,2.5y,2024-01-01_to_2026-09-09,2.415483340039037
omni_breakout|fixed_low|volume_spike_gate|inverse_pyramid|atr_dynamic_trail|day_of_week|US100.cash,409,188,221,296486.0378653591,8802.283831072156,0.024012287309242403,4.798786668389906,2.579308971896176,0.45965770171149145,2575.6251866185617,849.4637883209526,3.0320600148353987,11,980,0.4173469387755102,100000.0,396486.03786535934,2.5y,2024-01-01_to_2026-09-09,2.415483340039037
omni_breakout|fixed_low|volume_spike_gate|front_loaded|atr_dynamic_trail|day_of_week|US100.cash,409,188,221,296486.0378653591,8802.283831072156,0.024012287309242403,4.798786668389906,2.579308971896176,0.45965770171149145,2575.6251866185617,849.4637883209526,3.0320600148353987,11,980,0.4173469387755102,100000.0,396486.03786535934,2.5y,2024-01-01_to_2026-09-09,2.415483340039037
omni_breakout|fixed_low|volume_spike_gate|equal_split|atr_dynamic_trail|day_of_week|US100.cash,409,188,221,296486.0378653591,8802.283831072156,0.024012287309242403,4.798786668389906,2.579308971896176,0.45965770171149145,2575.6251866185617,849.4637883209526,3.0320600148353987,11,980,0.4173469387755102,100000.0,396486.03786535934,2.5y,2024-01-01_to_2026-09-09,2.415483340039037
omni_breakout|fixed_low|volume_spike_gate|adaptive_tranche|atr_dynamic_trail|day_of_week|US100.cash,409,188,221,296486.0378653591,8802.283831072156,0.024012287309242403,4.798786668389906,2.579308971896176,0.45965770171149145,2575.6251866185617,849.4637883209526,3.0320600148353987,11,980,0.4173469387755102,100000.0,396486.03786535934,2.5y,2024-01-01_to_2026-09-09,2.415483340039037
omni_breakout|fixed_low|stop_order_at_range|risk_free_runner|atr_dynamic_trail|day_of_week|US100.cash,409,188,221,296486.0378653591,8802.283831072156,0.024012287309242403,4.798786668389906,2.579308971896176,0.45965770171149145,2575.6251866185617,849.4637883209526,3.0320600148353987,11,980,0.4173469387755102,100000.0,396486.03786535934,2.5y,2024-01-01_to_2026-09-09,2.415483340039037
omni_breakout|fixed_low|stop_order_at_range|no_pyramid|atr_dynamic_trail|day_of_week|US100.cash,409,188,221,296486.0378653591,8802.283831072156,0.024012287309242403,4.798786668389906,2.579308971896176,0.45965770171149145,2575.6251866185617,849.4637883209526,3.0320600148353987,11,980,0.4173469387755102,100000.0,396486.03786535934,2.5y,2024-01-01_to_2026-09-09,2.415483340039037
omni_breakout|fixed_low|stop_order_at_range|momentum_confirmed|atr_dynamic_trail|day_of_week|US100.cash,409,188,221,296486.0378653591,8802.283831072156,0.024012287309242403,4.798786668389906,2.579308971896176,0.45965770171149145,2575.6251866185617,849.4637883209526,3.0320600148353987,11,980,0.4173469387755102,100000.0,396486.03786535934,2.5y,2024-01-01_to_2026-09-09,2.415483340039037
omni_breakout|fixed_low|stop_order_at_range|inverse_pyramid|atr_dynamic_trail|day_of_week|US100.cash,409,188,221,296486.0378653591,8802.283831072156,0.024012287309242403,4.798786668389906,2.579308971896176,0.45965770171149145,2575.6251866185617,849.4637883209526,3.0320600148353987,11,980,0.4173469387755102,100000.0,396486.03786535934,2.5y,2024-01-01_to_2026-09-09,2.415483340039037
omni_breakout|fixed_low|stop_order_at_range|front_loaded|atr_dynamic_trail|day_of_week|US100.cash,409,188,221,296486.0378653591,8802.283831072156,0.024012287309242403,4.798786668389906,2.579308971896176,0.45965770171149145,2575.6251866185617,849.4637883209526,3.0320600148353987,11,980,0.4173469387755102,100000.0,396486.03786535934,2.5y,2024-01-01_to_2026-09-09,2.415483340039037
omni_breakout|fixed_low|stop_order_at_range|equal_split|atr_dynamic_trail|day_of_week|US100.cash,409,188,221,296486.0378653591,8802.283831072156,0.024012287309242403,4.798786668389906,2.579308971896176,0.45965770171149145,2575.6251866185617,849.4637883209526,3.0320600148353987,11,980,0.4173469387755102,100000.0,396486.03786535934,2.5y,2024-01-01_to_2026-09-09,2.415483340039037
omni_breakout|fixed_low|stop_order_at_range|adaptive_tranche|atr_dynamic_trail|day_of_week|US100.cash,409,188,221,296486.0378653591,8802.283831072156,0.024012287309242403,4.798786668389906,2.579308971896176,0.45965770171149145,2575.6251866185617,849.4637883209526,3.0320600148353987,11,980,0.4173469387755102,100000.0,396486.03786535934,2.5y,2024-01-01_to_2026-09-09,2.415483340039037
omni_breakout|aggressive_flat|volume_spike_gate|no_pyramid|atr_dynamic_trail|day_of_week|US100.cash,409,188,221,1693326.1424596545,77457.14980607759,0.050965663426689074,4.79876616384384,2.396970482192206,0.45965770171149145,15454.616058883099,5484.80396656275,2.8177153008748808,11,980,0.4173469387755102,100000.0,1793326.1424596542,2.5y,2024-01-01_to_2026-09-09,2.4000955857972177
omni_breakout|aggressive_flat|stop_order_at_range|no_pyramid|atr_dynamic_trail|day_of_week|US100.cash,409,188,221,1693326.1424596545,77457.14980607759,0.050965663426689074,4.79876616384384,2.396970482192206,0.45965770171149145,15454.616058883099,5484.80396656275,2.8177153008748808,11,980,0.4173469387755102,100000.0,1793326.1424596542,2.5y,2024-01-01_to_2026-09-09,2.4000955857972177
omni_breakout|conservative_ramp|volume_spike_gate|risk_free_runner|atr_dynamic_trail|day_of_week|US100.cash,409,188,221,1671864.7355803687,76530.17717179237,0.050965643429794406,4.797982109549507,2.3968039543614847,0.45965770171149145,15259.501448518355,5415.934555389512,2.8175195420951495,11,980,0.4173469387755102,100000.0,1771864.7355803666,2.5y,2024-01-01_to_2026-09-09,2.399775308965324
omni_breakout|conservative_ramp|volume_spike_gate|no_pyramid|atr_dynamic_trail|day_of_week|US100.cash,409,188,221,1671864.7355803687,76530.17717179237,0.050965643429794406,4.797982109549507,2.3968039543614847,0.45965770171149145,15259.501448518355,5415.934555389512,2.8175195420951495,11,980,0.4173469387755102,100000.0,1771864.7355803666,2.5y,2024-01-01_to_2026-09-09,2.399775308965324
omni_breakout|conservative_ramp|volume_spike_gate|momentum_confirmed|atr_dynamic_trail|day_of_week|US100.cash,409,188,221,1671864.7355803687,76530.17717179237,0.050965643429794406,4.797982109549507,2.3968039543614847,0.45965770171149145,15259.501448518355,5415.934555389512,2.8175195420951495,11,980,0.4173469387755102,100000.0,1771864.7355803666,2.5y,2024-01-01_to_2026-09-09,2.399775308965324
omni_breakout|conservative_ramp|volume_spike_gate|inverse_pyramid|atr_dynamic_trail|day_of_week|US100.cash,409,188,221,1671864.7355803687,76530.17717179237,0.050965643429794406,4.797982109549507,2.3968039543614847,0.45965770171149145,15259.501448518355,5415.934555389512,2.8175195420951495,11,980,0.4173469387755102,100000.0,1771864.7355803666,2.5y,2024-01-01_to_2026-09-09,2.399775308965324
omni_breakout|conservative_ramp|volume_spike_gate|front_loaded|atr_dynamic_trail|day_of_week|US100.cash,409,188,221,1671864.7355803687,76530.17717179237,0.050965643429794406,4.797982109549507,2.3968039543614847,0.45965770171149145,15259.501448518355,5415.934555389512,2.8175195420951495,11,980,0.4173469387755102,100000.0,1771864.7355803666,2.5y,2024-01-01_to_2026-09-09,2.399775308965324
omni_breakout|conservative_ramp|volume_spike_gate|equal_split|atr_dynamic_trail|day_of_week|US100.cash,409,188,221,1671864.7355803687,76530.17717179237,0.050965643429794406,4.797982109549507,2.3968039543614847,0.45965770171149145,15259.501448518355,5415.934555389512,2.8175195420951495,11,980,0.4173469387755102,100000.0,1771864.7355803666,2.5y,2024-01-01_to_2026-09-09,2.399775308965324
omni_breakout|conservative_ramp|volume_spike_gate|adaptive_tranche|atr_dynamic_trail|day_of_week|US100.cash,409,188,221,1671864.7355803687,76530.17717179237,0.050965643429794406,4.797982109549507,2.3968039543614847,0.45965770171149145,15259.501448518355,5415.934555389512,2.8175195420951495,11,980,0.4173469387755102,100000.0,1771864.7355803666,2.5y,2024-01-01_to_2026-09-09,2.399775308965324
omni_breakout|conservative_ramp|stop_order_at_range|risk_free_runner|atr_dynamic_trail|day_of_week|US100.cash,409,188,221,1671864.7355803687,76530.17717179237,0.050965643429794406,4.797982109549507,2.3968039543614847,0.45965770171149145,15259.501448518355,5415.934555389512,2.8175195420951495,11,980,0.4173469387755102,100000.0,1771864.7355803666,2.5y,2024-01-01_to_2026-09-09,2.399775308965324
omni_breakout|conservative_ramp|stop_order_at_range|no_pyramid|atr_dynamic_trail|day_of_week|US100.cash,409,188,221,1671864.7355803687,76530.17717179237,0.050965643429794406,4.797982109549507,2.3968039543614847,0.45965770171149145,15259.501448518355,5415.934555389512,2.8175195420951495,11,980,0.4173469387755102,100000.0,1771864.7355803666,2.5y,2024-01-01_to_2026-09-09,2.399775308965324
omni_breakout|conservative_ramp|stop_order_at_range|momentum_confirmed|atr_dynamic_trail|day_of_week|US100.cash,409,188,221,1671864.7355803687,76530.17717179237,0.050965643429794406,4.797982109549507,2.3968039543614847,0.45965770171149145,15259.501448518355,5415.934555389512,2.8175195420951495,11,980,0.4173469387755102,100000.0,1771864.7355803666,2.5y,2024-01-01_to_2026-09-09,2.399775308965324
omni_breakout|conservative_ramp|stop_order_at_range|inverse_pyramid|atr_dynamic_trail|day_of_week|US100.cash,409,188,221,1671864.7355803687,76530.17717179237,0.050965643429794406,4.797982109549507,2.3968039543614847,0.45965770171149145,15259.501448518355,5415.934555389512,2.8175195420951495,11,980,0.4173469387755102,100000.0,1771864.7355803666,2.5y,2024-01-01_to_2026-09-09,2.399775308965324
omni_breakout|conservative_ramp|stop_order_at_range|front_loaded|atr_dynamic_trail|day_of_week|US100.cash,409,188,221,1671864.7355803687,76530.17717179237,0.050965643429794406,4.797982109549507,2.3968039543614847,0.45965770171149145,15259.501448518355,5415.934555389512,2.8175195420951495,11,980,0.4173469387755102,100000.0,1771864.7355803666,2.5y,2024-01-01_to_2026-09-09,2.399775308965324
omni_breakout|conservative_ramp|stop_order_at_range|equal_split|atr_dynamic_trail|day_of_week|US100.cash,409,188,221,1671864.7355803687,76530.17717179237,0.050965643429794406,4.797982109549507,2.3968039543614847,0.45965770171149145,15259.501448518355,5415.934555389512,2.8175195420951495,11,980,0.4173469387755102,100000.0,1771864.7355803666,2.5y,2024-01-01_to_2026-09-09,2.399775308965324
omni_breakout|conservative_ramp|stop_order_at_range|adaptive_tranche|atr_dynamic_trail|day_of_week|US100.cash,409,188,221,1671864.7355803687,76530.17717179237,0.050965643429794406,4.797982109549507,2.3968039543614847,0.45965770171149145,15259.501448518355,5415.934555389512,2.8175195420951495,11,980,0.4173469387755102,100000.0,1771864.7355803666,2.5y,2024-01-01_to_2026-09-09,2.399775308965324
omni_breakout|volatility_scaled|volume_spike_gate|no_pyramid|atr_dynamic_trail|day_of_week|US100.cash,409,188,221,4356659.750128605,241936.33022537734,0.06754588008770156,4.798760725759217,2.313400044345574,0.45965770171149145,40817.791888396976,15009.434954253516,2.7194755840445306,11,980,0.4173469387755102,100000.0,4456659.750128606,2.5y,2024-01-01_to_2026-09-09,2.3917765280511993
omni_breakout|volatility_scaled|stop_order_at_range|no_pyramid|atr_dynamic_trail|day_of_week|US100.cash,409,188,221,4356659.750128605,241936.33022537734,0.06754588008770156,4.798760725759217,2.313400044345574,0.45965770171149145,40817.791888396976,15009.434954253516,2.7194755840445306,11,980,0.4173469387755102,100000.0,4456659.750128606,2.5y,2024-01-01_to_2026-09-09,2.3917765280511993
omni_breakout|equity_curve|hybrid_retest_volume_spread|no_pyramid|time_based|spread_gate|US100.cash,37,22,15,2994.50719999995,957.3415699999896,0.009224700297216169,4.893755285303855,2.3064945002647224,0.5945945945945946,240.29654045454308,152.8011126666665,1.572609886544129,3,360,0.10277777777777777,100000.0,102994.50719999996,1y,2025-09-09_to_2026-09-09,2.383994484042966
omni_breakout|equity_curve|hybrid_retest_volume_spread|no_pyramid|time_based|none|US100.cash,37,22,15,2994.50719999995,957.3415699999896,0.009224700297216169,4.893755285303855,2.3064945002647224,0.5945945945945946,240.29654045454308,152.8011126666665,1.572609886544129,3,360,0.10277777777777777,100000.0,102994.50719999996,1y,2025-09-09_to_2026-09-09,2.383994484042966
omni_breakout|fixed_low|volume_spike_gate|risk_free_runner|atr_dynamic_trail|spread_gate|US100.cash,681,316,365,737654.7503435714,32498.29484749795,0.03803321429041267,4.656455347408073,2.3742866885918636,0.46402349486049926,4032.941093833641,1470.5606446790666,2.742451396633007,10,980,0.6948979591836735,100000.0,837654.7503435712,2.5y,2024-01-01_to_2026-09-09,2.34614364221978
omni_breakout|fixed_low|volume_spike_gate|risk_free_runner|atr_dynamic_trail|none|US100.cash,681,316,365,737654.7503435714,32498.29484749795,0.03803321429041267,4.656455347408073,2.3742866885918636,0.46402349486049926,4032.941093833641,1470.5606446790666,2.742451396633007,10,980,0.6948979591836735,100000.0,837654.7503435712,2.5y,2024-01-01_to_2026-09-09,2.34614364221978
omni_breakout|fixed_low|volume_spike_gate|no_pyramid|atr_dynamic_trail|spread_gate|US100.cash,681,316,365,737654.7503435714,32498.29484749795,0.03803321429041267,4.656455347408073,2.3742866885918636,0.46402349486049926,4032.941093833641,1470.5606446790666,2.742451396633007,10,980,0.6948979591836735,100000.0,837654.7503435712,2.5y,2024-01-01_to_2026-09-09,2.34614364221978
omni_breakout|fixed_low|volume_spike_gate|no_pyramid|atr_dynamic_trail|none|US100.cash,681,316,365,737654.7503435714,32498.29484749795,0.03803321429041267,4.656455347408073,2.3742866885918636,0.46402349486049926,4032.941093833641,1470.5606446790666,2.742451396633007,10,980,0.6948979591836735,100000.0,837654.7503435712,2.5y,2024-01-01_to_2026-09-09,2.34614364221978
omni_breakout|fixed_low|volume_spike_gate|momentum_confirmed|atr_dynamic_trail|spread_gate|US100.cash,681,316,365,737654.7503435714,32498.29484749795,0.03803321429041267,4.656455347408073,2.3742866885918636,0.46402349486049926,4032.941093833641,1470.5606446790666,2.742451396633007,10,980,0.6948979591836735,100000.0,837654.7503435712,2.5y,2024-01-01_to_2026-09-09,2.34614364221978
omni_breakout|fixed_low|volume_spike_gate|momentum_confirmed|atr_dynamic_trail|none|US100.cash,681,316,365,737654.7503435714,32498.29484749795,0.03803321429041267,4.656455347408073,2.3742866885918636,0.46402349486049926,4032.941093833641,1470.5606446790666,2.742451396633007,10,980,0.6948979591836735,100000.0,837654.7503435712,2.5y,2024-01-01_to_2026-09-09,2.34614364221978
omni_breakout|fixed_low|volume_spike_gate|inverse_pyramid|atr_dynamic_trail|spread_gate|US100.cash,681,316,365,737654.7503435714,32498.29484749795,0.03803321429041267,4.656455347408073,2.3742866885918636,0.46402349486049926,4032.941093833641,1470.5606446790666,2.742451396633007,10,980,0.6948979591836735,100000.0,837654.7503435712,2.5y,2024-01-01_to_2026-09-09,2.34614364221978
omni_breakout|fixed_low|volume_spike_gate|inverse_pyramid|atr_dynamic_trail|none|US100.cash,681,316,365,737654.7503435714,32498.29484749795,0.03803321429041267,4.656455347408073,2.3742866885918636,0.46402349486049926,4032.941093833641,1470.5606446790666,2.742451396633007,10,980,0.6948979591836735,100000.0,837654.7503435712,2.5y,2024-01-01_to_2026-09-09,2.34614364221978
omni_breakout|fixed_low|volume_spike_gate|front_loaded|atr_dynamic_trail|spread_gate|US100.cash,681,316,365,737654.7503435714,32498.29484749795,0.03803321429041267,4.656455347408073,2.3742866885918636,0.46402349486049926,4032.941093833641,1470.5606446790666,2.742451396633007,10,980,0.6948979591836735,100000.0,837654.7503435712,2.5y,2024-01-01_to_2026-09-09,2.34614364221978
omni_breakout|fixed_low|volume_spike_gate|front_loaded|atr_dynamic_trail|none|US100.cash,681,316,365,737654.7503435714,32498.29484749795,0.03803321429041267,4.656455347408073,2.3742866885918636,0.46402349486049926,4032.941093833641,1470.5606446790666,2.742451396633007,10,980,0.6948979591836735,100000.0,837654.7503435712,2.5y,2024-01-01_to_2026-09-09,2.34614364221978
omni_breakout|fixed_low|volume_spike_gate|equal_split|atr_dynamic_trail|spread_gate|US100.cash,681,316,365,737654.7503435714,32498.29484749795,0.03803321429041267,4.656455347408073,2.3742866885918636,0.46402349486049926,4032.941093833641,1470.5606446790666,2.742451396633007,10,980,0.6948979591836735,100000.0,837654.7503435712,2.5y,2024-01-01_to_2026-09-09,2.34614364221978
omni_breakout|fixed_low|volume_spike_gate|equal_split|atr_dynamic_trail|none|US100.cash,681,316,365,737654.7503435714,32498.29484749795,0.03803321429041267,4.656455347408073,2.3742866885918636,0.46402349486049926,4032.941093833641,1470.5606446790666,2.742451396633007,10,980,0.6948979591836735,100000.0,837654.7503435712,2.5y,2024-01-01_to_2026-09-09,2.34614364221978
omni_breakout|fixed_low|volume_spike_gate|adaptive_tranche|atr_dynamic_trail|spread_gate|US100.cash,681,316,365,737654.7503435714,32498.29484749795,0.03803321429041267,4.656455347408073,2.3742866885918636,0.46402349486049926,4032.941093833641,1470.5606446790666,2.742451396633007,10,980,0.6948979591836735,100000.0,837654.7503435712,2.5y,2024-01-01_to_2026-09-09,2.34614364221978
omni_breakout|fixed_low|volume_spike_gate|adaptive_tranche|atr_dynamic_trail|none|US100.cash,681,316,365,737654.7503435714,32498.29484749795,0.03803321429041267,4.656455347408073,2.3742866885918636,0.46402349486049926,4032.941093833641,1470.5606446790666,2.742451396633007,10,980,0.6948979591836735,100000.0,837654.7503435712,2.5y,2024-01-01_to_2026-09-09,2.34614364221978
omni_breakout|fixed_low|stop_order_at_range|risk_free_runner|atr_dynamic_trail|spread_gate|US100.cash,681,316,365,737654.7503435714,32498.29484749795,0.03803321429041267,4.656455347408073,2.3742866885918636,0.46402349486049926,4032.941093833641,1470.5606446790666,2.742451396633007,10,980,0.6948979591836735,100000.0,837654.7503435712,2.5y,2024-01-01_to_2026-09-09,2.34614364221978
omni_breakout|fixed_low|stop_order_at_range|risk_free_runner|atr_dynamic_trail|none|US100.cash,681,316,365,737654.7503435714,32498.29484749795,0.03803321429041267,4.656455347408073,2.3742866885918636,0.46402349486049926,4032.941093833641,1470.5606446790666,2.742451396633007,10,980,0.6948979591836735,100000.0,837654.7503435712,2.5y,2024-01-01_to_2026-09-09,2.34614364221978
omni_breakout|fixed_low|stop_order_at_range|no_pyramid|atr_dynamic_trail|spread_gate|US100.cash,681,316,365,737654.7503435714,32498.29484749795,0.03803321429041267,4.656455347408073,2.3742866885918636,0.46402349486049926,4032.941093833641,1470.5606446790666,2.742451396633007,10,980,0.6948979591836735,100000.0,837654.7503435712,2.5y,2024-01-01_to_2026-09-09,2.34614364221978
omni_breakout|fixed_low|stop_order_at_range|no_pyramid|atr_dynamic_trail|none|US100.cash,681,316,365,737654.7503435714,32498.29484749795,0.03803321429041267,4.656455347408073,2.3742866885918636,0.46402349486049926,4032.941093833641,1470.5606446790666,2.742451396633007,10,980,0.6948979591836735,100000.0,837654.7503435712,2.5y,2024-01-01_to_2026-09-09,2.34614364221978
omni_breakout|fixed_low|stop_order_at_range|momentum_confirmed|atr_dynamic_trail|spread_gate|US100.cash,681,316,365,737654.7503435714,32498.29484749795,0.03803321429041267,4.656455347408073,2.3742866885918636,0.46402349486049926,4032.941093833641,1470.5606446790666,2.742451396633007,10,980,0.6948979591836735,100000.0,837654.7503435712,2.5y,2024-01-01_to_2026-09-09,2.34614364221978
omni_breakout|fixed_low|stop_order_at_range|momentum_confirmed|atr_dynamic_trail|none|US100.cash,681,316,365,737654.7503435714,32498.29484749795,0.03803321429041267,4.656455347408073,2.3742866885918636,0.46402349486049926,4032.941093833641,1470.5606446790666,2.742451396633007,10,980,0.6948979591836735,100000.0,837654.7503435712,2.5y,2024-01-01_to_2026-09-09,2.34614364221978
omni_breakout|fixed_low|stop_order_at_range|inverse_pyramid|atr_dynamic_trail|spread_gate|US100.cash,681,316,365,737654.7503435714,32498.29484749795,0.03803321429041267,4.656455347408073,2.3742866885918636,0.46402349486049926,4032.941093833641,1470.5606446790666,2.742451396633007,10,980,0.6948979591836735,100000.0,837654.7503435712,2.5y,2024-01-01_to_2026-09-09,2.34614364221978
omni_breakout|fixed_low|stop_order_at_range|inverse_pyramid|atr_dynamic_trail|none|US100.cash,681,316,365,737654.7503435714,32498.29484749795,0.03803321429041267,4.656455347408073,2.3742866885918636,0.46402349486049926,4032.941093833641,1470.5606446790666,2.742451396633007,10,980,0.6948979591836735,100000.0,837654.7503435712,2.5y,2024-01-01_to_2026-09-09,2.34614364221978
omni_breakout|fixed_low|stop_order_at_range|front_loaded|atr_dynamic_trail|spread_gate|US100.cash,681,316,365,737654.7503435714,32498.29484749795,0.03803321429041267,4.656455347408073,2.3742866885918636,0.46402349486049926,4032.941093833641,1470.5606446790666,2.742451396633007,10,980,0.6948979591836735,100000.0,837654.7503435712,2.5y,2024-01-01_to_2026-09-09,2.34614364221978
omni_breakout|fixed_low|stop_order_at_range|front_loaded|atr_dynamic_trail|none|US100.cash,681,316,365,737654.7503435714,32498.29484749795,0.03803321429041267,4.656455347408073,2.3742866885918636,0.46402349486049926,4032.941093833641,1470.5606446790666,2.742451396633007,10,980,0.6948979591836735,100000.0,837654.7503435712,2.5y,2024-01-01_to_2026-09-09,2.34614364221978
omni_breakout|fixed_low|stop_order_at_range|equal_split|atr_dynamic_trail|spread_gate|US100.cash,681,316,365,737654.7503435714,32498.29484749795,0.03803321429041267,4.656455347408073,2.3742866885918636,0.46402349486049926,4032.941093833641,1470.5606446790666,2.742451396633007,10,980,0.6948979591836735,100000.0,837654.7503435712,2.5y,2024-01-01_to_2026-09-09,2.34614364221978
omni_breakout|fixed_low|stop_order_at_range|equal_split|atr_dynamic_trail|none|US100.cash,681,316,365,737654.7503435714,32498.29484749795,0.03803321429041267,4.656455347408073,2.3742866885918636,0.46402349486049926,4032.941093833641,1470.5606446790666,2.742451396633007,10,980,0.6948979591836735,100000.0,837654.7503435712,2.5y,2024-01-01_to_2026-09-09,2.34614364221978
omni_breakout|fixed_low|stop_order_at_range|adaptive_tranche|atr_dynamic_trail|spread_gate|US100.cash,681,316,365,737654.7503435714,32498.29484749795,0.03803321429041267,4.656455347408073,2.3742866885918636,0.46402349486049926,4032.941093833641,1470.5606446790666,2.742451396633007,10,980,0.6948979591836735,100000.0,837654.7503435712,2.5y,2024-01-01_to_2026-09-09,2.34614364221978
omni_breakout|fixed_low|stop_order_at_range|adaptive_tranche|atr_dynamic_trail|none|US100.cash,681,316,365,737654.7503435714,32498.29484749795,0.03803321429041267,4.656455347408073,2.3742866885918636,0.46402349486049926,4032.941093833641,1470.5606446790666,2.742451396633007,10,980,0.6948979591836735,100000.0,837654.7503435712,2.5y,2024-01-01_to_2026-09-09,2.34614364221978
omni_breakout|anti_martingale|volume_spike_gate|no_pyramid|atr_dynamic_trail|day_of_week|US100.cash,409,188,221,297344.25553285924,12893.635501784389,0.03210114223437594,4.638883281372714,2.395627188447373,0.45965770171149145,2714.8854833321,964.0462232288487,2.8161362162067523,11,980,0.4173469387755102,100000.0,397344.25553285907,2.5y,2024-01-01_to_2026-09-09,2.341748057416668
omni_breakout|anti_martingale|stop_order_at_range|no_pyramid|atr_dynamic_trail|day_of_week|US100.cash,409,188,221,297344.25553285924,12893.635501784389,0.03210114223437594,4.638883281372714,2.395627188447373,0.45965770171149145,2714.8854833321,964.0462232288487,2.8161362162067523,11,980,0.4173469387755102,100000.0,397344.25553285907,2.5y,2024-01-01_to_2026-09-09,2.341748057416668
omni_breakout|kelly_criterion|volume_spike_gate|no_pyramid|atr_dynamic_trail|day_of_week|US100.cash,409,188,221,3174607.2921039523,177766.9904485871,0.06754592123507752,4.6538825622559195,2.3063753464658587,0.45965770171149145,29812.209974342943,10995.874131549866,2.71121782749444,11,980,0.4173469387755102,100000.0,3274607.2921039523,2.5y,2024-01-01_to_2026-09-09,2.3335442623904794
omni_breakout|kelly_criterion|stop_order_at_range|no_pyramid|atr_dynamic_trail|day_of_week|US100.cash,409,188,221,3174607.2921039523,177766.9904485871,0.06754592123507752,4.6538825622559195,2.3063753464658587,0.45965770171149145,29812.209974342943,10995.874131549866,2.71121782749444,11,980,0.4173469387755102,100000.0,3274607.2921039523,2.5y,2024-01-01_to_2026-09-09,2.3335442623904794
omni_breakout|conservative_ramp|volume_spike_gate|risk_free_runner|atr_dynamic_trail|spread_gate|US100.cash,681,316,365,8349532.468721443,708630.2471774602,0.08028820038618907,4.664944649304058,2.130704436935527,0.46402349486049926,49790.809734645256,20231.132623086185,2.4610984793717323,10,980,0.6948979591836735,100000.0,8449532.468721444,2.5y,2024-01-01_to_2026-09-09,2.3271195770831876
omni_breakout|conservative_ramp|volume_spike_gate|risk_free_runner|atr_dynamic_trail|none|US100.cash,681,316,365,8349532.468721443,708630.2471774602,0.08028820038618907,4.664944649304058,2.130704436935527,0.46402349486049926,49790.809734645256,20231.132623086185,2.4610984793717323,10,980,0.6948979591836735,100000.0,8449532.468721444,2.5y,2024-01-01_to_2026-09-09,2.3271195770831876
omni_breakout|conservative_ramp|volume_spike_gate|no_pyramid|atr_dynamic_trail|spread_gate|US100.cash,681,316,365,8349532.468721443,708630.2471774602,0.08028820038618907,4.664944649304058,2.130704436935527,0.46402349486049926,49790.809734645256,20231.132623086185,2.4610984793717323,10,980,0.6948979591836735,100000.0,8449532.468721444,2.5y,2024-01-01_to_2026-09-09,2.3271195770831876
omni_breakout|conservative_ramp|volume_spike_gate|no_pyramid|atr_dynamic_trail|none|US100.cash,681,316,365,8349532.468721443,708630.2471774602,0.08028820038618907,4.664944649304058,2.130704436935527,0.46402349486049926,49790.809734645256,20231.132623086185,2.4610984793717323,10,980,0.6948979591836735,100000.0,8449532.468721444,2.5y,2024-01-01_to_2026-09-09,2.3271195770831876
omni_breakout|conservative_ramp|volume_spike_gate|momentum_confirmed|atr_dynamic_trail|spread_gate|US100.cash,681,316,365,8349532.468721443,708630.2471774602,0.08028820038618907,4.664944649304058,2.130704436935527,0.46402349486049926,49790.809734645256,20231.132623086185,2.4610984793717323,10,980,0.6948979591836735,100000.0,8449532.468721444,2.5y,2024-01-01_to_2026-09-09,2.3271195770831876
omni_breakout|conservative_ramp|volume_spike_gate|momentum_confirmed|atr_dynamic_trail|none|US100.cash,681,316,365,8349532.468721443,708630.2471774602,0.08028820038618907,4.664944649304058,2.130704436935527,0.46402349486049926,49790.809734645256,20231.132623086185,2.4610984793717323,10,980,0.6948979591836735,100000.0,8449532.468721444,2.5y,2024-01-01_to_2026-09-09,2.3271195770831876
